Object_ID, Length, Assignment
124818-1,145,NA
124821-1,136,1747
124827-1,140,NA
124828-1,117,NA
124831-1,140,NA
124841-1,151,NA
124842-1,167,NA
124847-1,138,NA
124848-1,146,NA
124850-1,141,NA
124853-1,124,NA
124861-1,140,1747
124862-1,80,NA
124865-1,139,NA
124867-1,126,NA
124870-1,113,562
124902-1,106,NA
124903-1,125,1747
124914-1,130,NA
124923-1,155,NA
124925-1,148,335659
124926-1,158,NA
124927-1,150,NA
124928-1,126,NA
124931-1,126,NA
124935-1,133,1765
124946-1,166,NA
124953-1,132,1313
124964-1,109,NA
124970-1,126,NA
124975-1,167,NA
124980-1,120,NA
124986-1,130,NA
124987-1,154,NA
124988-1,161,NA
124995-1,151,NA
125011-1,132,NA
125021-1,152,NA
125024-1,170,NA
125025-1,166,1747
125026-1,165,NA
125029-1,144,NA
125034-1,139,NA
125035-1,163,NA
125036-1,124,NA
125039-1,136,NA
125040-1,101,NA
125043-1,170,NA
125050-1,66,NA
125056-1,140,NA
125057-1,150,NA
125061-1,170,NA
125062-1,151,562
125066-1,170,NA
125070-1,76,NA
125076-1,106,NA
125078-1,166,NA
125086-1,164,NA
125091-1,149,NA
125093-1,146,NA
125094-1,124,NA
125100-1,120,NA
125103-1,170,1747
125105-1,144,NA
125107-1,128,NA
125126-1,150,NA
125128-1,127,NA
125136-1,139,NA
125137-1,142,NA
125138-1,125,NA
125139-1,107,NA
125140-1,167,NA
125142-1,133,NA
125144-1,61,NA
125149-1,142,NA
125150-1,123,NA
125151-1,99,NA
125153-1,161,NA
125155-1,74,NA
125170-1,164,1747
125173-1,145,NA
125177-1,86,NA
125179-1,129,NA
125180-1,136,300
125182-1,143,NA
125185-1,140,NA
125186-1,128,NA
125187-1,108,NA
125192-1,128,40214
125194-1,156,NA
125195-1,130,NA
125198-1,139,NA
125206-1,106,NA
125208-1,130,NA
125216-1,147,562
125217-1,143,NA
125220-1,156,117207
125221-1,165,NA
125226-1,129,NA
125235-1,170,NA
125236-1,132,NA
125240-1,81,NA
125243-1,88,NA
125244-1,70,NA
125245-1,92,NA
125248-1,138,NA
125262-1,95,NA
125268-1,133,NA
125279-1,68,NA
125288-1,130,NA
125290-1,122,NA
125293-1,77,NA
125294-1,69,NA
125296-1,170,NA
125305-1,68,NA
125307-1,88,NA
125309-1,124,NA
125313-1,145,NA
125320-1,125,NA
125324-1,65,NA
125325-1,122,NA
125326-1,97,562
125331-1,152,NA
125332-1,126,NA
125337-1,87,NA
125342-1,134,NA
125346-1,76,NA
125347-1,136,29385
125352-1,112,502394
125356-1,153,158899
125359-1,65,NA
125360-1,115,NA
125363-1,101,NA
125366-1,129,29385
125369-1,134,NA
125370-1,160,NA
125372-1,164,NA
125373-1,146,NA
125375-1,128,NA
125376-1,155,NA
125379-1,71,NA
125382-1,102,NA
125384-1,159,NA
125387-1,102,NA
125407-1,133,NA
125409-1,100,NA
125423-1,159,NA
125429-1,136,NA
125436-1,136,NA
125437-1,150,562
125444-1,169,NA
125450-1,146,NA
125454-1,142,NA
125457-1,170,NA
125459-1,126,40324
125461-1,157,NA
125463-1,97,NA
125473-1,130,NA
125474-1,121,NA
125475-1,147,562
125476-1,130,NA
125480-1,115,NA
125482-1,127,NA
125483-1,167,NA
125487-1,134,NA
125489-1,165,NA
125507-1,110,NA
125510-1,145,562
125514-1,164,NA
125515-1,134,NA
125517-1,166,NA
125518-1,164,NA
125519-1,138,1747
125520-1,170,NA
125523-1,140,NA
125524-1,132,562
125528-1,131,NA
125533-1,104,NA
125534-1,170,NA
125535-1,140,NA
125536-1,124,NA
125537-1,153,NA
125542-1,149,NA
125547-1,142,NA
125549-1,133,39491
125550-1,66,1747
125552-1,147,NA
125555-1,154,NA
125560-1,170,1747
125561-1,136,NA
125567-1,146,NA
125570-1,137,NA
125571-1,115,NA
125572-1,70,NA
125573-1,152,NA
125575-1,110,NA
125577-1,137,NA
125579-1,90,NA
125592-1,151,NA
125593-1,142,NA
125596-1,127,NA
125599-1,87,NA
125604-1,130,NA
125610-1,89,NA
125614-1,96,NA
125626-1,123,NA
125629-1,157,NA
125630-1,100,NA
125634-1,130,NA
125643-1,137,NA
125645-1,133,NA
125648-1,102,NA
125653-1,129,NA
125661-1,139,NA
125662-1,124,NA
125663-1,100,NA
125669-1,132,NA
125670-1,141,NA
125678-1,131,NA
125679-1,92,NA
125683-1,110,NA
125686-1,159,NA
125694-1,154,NA
125698-1,138,1930
125699-1,128,NA
125700-1,111,NA
125711-1,153,40324
125719-1,155,NA
125721-1,90,NA
125722-1,125,NA
125737-1,140,NA
125741-1,164,36873
125755-1,154,562
125771-1,68,NA
125773-1,159,NA
125778-1,142,NA
125779-1,139,NA
125781-1,116,NA
125783-1,130,NA
125794-1,88,NA
125796-1,79,NA
125797-1,163,NA
125798-1,128,NA
125802-1,157,NA
125811-1,142,NA
125813-1,132,391596
125814-1,161,NA
125818-1,90,NA
125822-1,170,NA
125830-1,136,NA
125833-1,127,NA
125836-1,132,721785
125841-1,161,562
125858-1,121,NA
125860-1,65,NA
125863-1,147,NA
125864-1,150,NA
125865-1,90,NA
125874-1,158,NA
125875-1,77,NA
125879-1,147,NA
125885-1,101,NA
125904-1,61,NA
125907-1,120,NA
125915-1,91,NA
125916-1,170,NA
125917-1,87,NA
125918-1,116,NA
125919-1,106,NA
125922-1,134,NA
125928-1,140,NA
125929-1,166,NA
125931-1,170,NA
125932-1,133,562
125937-1,146,NA
125941-1,74,NA
125951-1,116,NA
125968-1,126,NA
125971-1,68,NA
125975-1,135,NA
125978-1,101,NA
125982-1,98,1747
125983-1,95,NA
125984-1,91,NA
125985-1,101,NA
125991-1,168,NA
125994-1,132,NA
125998-1,153,NA
126001-1,144,NA
126005-1,71,NA
126006-1,111,NA
126007-1,142,NA
126009-1,86,NA
126010-1,157,NA
126014-1,128,NA
126018-1,166,1282
126021-1,149,NA
126023-1,92,NA
126024-1,157,NA
126025-1,134,NA
126029-1,117,NA
126035-1,143,NA
126037-1,150,NA
126046-1,110,NA
126051-1,127,NA
126058-1,127,NA
126060-1,123,NA
126061-1,126,1747
126064-1,158,NA
126066-1,136,NA
126070-1,138,1299
126076-1,142,562
126080-1,170,NA
126081-1,165,NA
126085-1,120,NA
126088-1,98,NA
126091-1,142,NA
126094-1,149,NA
126104-1,132,NA
126113-1,160,NA
126117-1,99,NA
126124-1,136,NA
126130-1,148,NA
126132-1,131,NA
126138-1,142,NA
126143-1,166,NA
126144-1,95,NA
126154-1,154,1270
126156-1,144,NA
126157-1,122,NA
126161-1,125,NA
126166-1,122,NA
126169-1,166,NA
126175-1,109,NA
126177-1,132,1747
126184-1,163,NA
126185-1,134,562
126186-1,127,NA
126189-1,129,NA
126198-1,129,NA
126199-1,122,NA
126204-1,109,NA
126206-1,126,NA
126210-1,82,562
126220-1,142,NA
126221-1,155,1270
126234-1,150,NA
126235-1,161,1747
126237-1,164,NA
126239-1,161,562
126244-1,100,NA
126245-1,122,NA
126254-1,138,NA
126256-1,160,NA
126258-1,170,NA
126266-1,157,NA
126273-1,141,NA
126279-1,97,NA
126280-1,154,NA
126283-1,129,NA
126289-1,127,NA
126290-1,135,NA
126294-1,126,NA
126299-1,120,NA
126304-1,74,NA
126318-1,110,NA
126322-1,135,NA
126324-1,135,NA
126327-1,69,562
126335-1,125,NA
126336-1,158,287
126337-1,109,NA
126339-1,86,NA
126351-1,93,NA
126355-1,162,NA
126359-1,87,NA
126361-1,124,NA
126362-1,131,NA
126363-1,167,303
126370-1,146,NA
126371-1,152,NA
126372-1,167,NA
126376-1,130,NA
126380-1,129,NA
126381-1,168,NA
126383-1,76,NA
126390-1,157,NA
126394-1,136,NA
126395-1,166,NA
126398-1,120,NA
126402-1,170,NA
126405-1,147,NA
126409-1,139,NA
126415-1,73,NA
126421-1,170,NA
126429-1,113,NA
126442-1,157,NA
126444-1,127,NA
126445-1,137,NA
126448-1,119,NA
126449-1,161,562
126452-1,65,NA
126458-1,87,NA
126460-1,81,NA
126462-1,129,NA
126472-1,127,NA
126478-1,144,1282
126480-1,108,NA
126486-1,130,622
126489-1,158,NA
126491-1,152,NA
126493-1,110,NA
126494-1,154,NA
126499-1,110,NA
126502-1,168,1747
126506-1,145,NA
126507-1,117,562
126508-1,137,NA
126515-1,147,NA
126520-1,153,NA
126522-1,156,NA
126533-1,137,NA
126534-1,95,NA
126539-1,129,NA
126542-1,133,NA
126546-1,142,NA
126548-1,170,1747
126552-1,150,NA
126558-1,142,NA
126559-1,132,NA
126567-1,166,NA
126571-1,78,NA
126574-1,168,NA
126581-1,148,NA
126586-1,114,95486
126587-1,96,NA
126589-1,139,NA
126590-1,130,NA
126591-1,124,NA
126596-1,158,NA
126600-1,128,NA
126606-1,142,NA
126608-1,129,NA
126619-1,128,NA
126622-1,142,NA
126636-1,115,NA
126639-1,128,NA
126643-1,61,NA
126647-1,75,NA
126651-1,115,NA
126656-1,154,158899
126657-1,134,NA
126660-1,124,NA
126663-1,88,NA
126664-1,125,NA
126667-1,117,28450
126671-1,142,NA
126676-1,147,1747
126678-1,90,NA
126679-1,130,NA
126684-1,133,NA
126697-1,134,NA
126701-1,129,NA
126711-1,94,44689
126721-1,138,NA
126729-1,133,NA
126730-1,117,NA
126731-1,160,NA
126743-1,132,NA
126746-1,71,NA
126751-1,114,158080
126752-1,156,NA
126754-1,126,NA
126760-1,92,NA
126765-1,136,1270
126767-1,118,NA
126773-1,170,1747
126779-1,103,NA
126792-1,131,562
126807-1,145,NA
126808-1,145,NA
126816-1,155,NA
126819-1,126,NA
126822-1,130,NA
126823-1,170,NA
126829-1,99,NA
126833-1,162,NA
126836-1,156,NA
126838-1,168,NA
126840-1,124,NA
126842-1,137,1747
126846-1,91,562
126847-1,79,NA
126848-1,102,1747
126852-1,163,NA
126853-1,121,NA
126863-1,65,NA
126874-1,60,NA
126877-1,124,562
126884-1,141,NA
126892-1,146,NA
126895-1,142,NA
126900-1,162,NA
126901-1,170,562
126910-1,141,NA
126911-1,77,562
126912-1,104,NA
126924-1,158,NA
126929-1,96,NA
126933-1,88,NA
126945-1,93,NA
126955-1,135,NA
126961-1,164,NA
126966-1,61,NA
126967-1,135,NA
126969-1,142,NA
126972-1,123,NA
126974-1,157,NA
126985-1,71,NA
126986-1,164,562
126992-1,116,NA
126996-1,161,NA
127002-1,103,NA
127003-1,159,NA
127005-1,148,NA
127015-1,89,NA
127017-1,103,NA
127018-1,101,NA
127021-1,139,NA
127023-1,133,NA
127024-1,136,562
127030-1,139,NA
127039-1,62,NA
127043-1,124,NA
127044-1,140,NA
127048-1,164,NA
127055-1,151,NA
127062-1,79,NA
127065-1,91,NA
127073-1,170,1747
127076-1,66,NA
127083-1,95,NA
127087-1,152,562
127090-1,159,NA
127091-1,145,NA
127093-1,139,NA
127094-1,88,562
127104-1,108,NA
127111-1,77,NA
127117-1,137,NA
127122-1,161,NA
127126-1,170,NA
127138-1,88,NA
127146-1,144,564
127148-1,140,NA
127152-1,107,562
127154-1,154,NA
127160-1,145,NA
127169-1,139,NA
127175-1,163,NA
127178-1,160,NA
127181-1,141,NA
127183-1,152,NA
127185-1,152,NA
127186-1,122,NA
127187-1,99,NA
127204-1,138,562
127209-1,103,NA
127217-1,111,NA
127219-1,126,NA
127220-1,61,NA
127221-1,136,NA
127223-1,71,NA
127235-1,146,NA
127238-1,94,NA
127241-1,153,NA
127242-1,108,NA
127255-1,151,NA
127258-1,69,NA
127260-1,170,NA
127272-1,97,NA
127275-1,133,562
127284-1,135,NA
127285-1,128,NA
127287-1,134,NA
127291-1,156,105219
127296-1,151,562
127300-1,88,NA
127302-1,137,562
127303-1,138,NA
127305-1,127,NA
127314-1,136,NA
127318-1,84,562
127319-1,163,NA
127323-1,136,NA
127328-1,146,29449
127331-1,158,NA
127334-1,99,NA
127336-1,135,NA
127343-1,170,NA
127347-1,168,NA
127358-1,130,NA
127359-1,126,564
127360-1,148,NA
127363-1,164,NA
127368-1,155,NA
127373-1,137,NA
127375-1,118,NA
127379-1,166,NA
127382-1,109,28450
127385-1,166,562
127396-1,160,NA
127397-1,122,NA
127403-1,134,NA
127413-1,69,NA
127420-1,128,1660
127425-1,170,NA
127436-1,130,NA
127439-1,167,562
127441-1,170,NA
127443-1,125,NA
127444-1,170,NA
127445-1,101,NA
127451-1,81,NA
127453-1,127,NA
127456-1,147,NA
127458-1,142,NA
127462-1,128,NA
127466-1,108,NA
127468-1,126,NA
127472-1,118,NA
127474-1,135,NA
127478-1,116,NA
127490-1,95,NA
127501-1,141,NA
127507-1,134,NA
127514-1,105,NA
127517-1,133,NA
127518-1,152,NA
127524-1,65,NA
127530-1,169,216465
127533-1,121,NA
127534-1,93,1747
127540-1,141,NA
127545-1,129,NA
127549-1,106,NA
127556-1,163,NA
127557-1,163,NA
127560-1,130,NA
127561-1,82,NA
127562-1,125,NA
127566-1,138,NA
127569-1,170,NA
127572-1,154,NA
127576-1,88,562
127582-1,134,NA
127591-1,155,NA
127593-1,99,NA
127594-1,142,40324
127595-1,156,NA
127599-1,130,NA
127600-1,161,562
127603-1,158,NA
127608-1,133,1747
127609-1,164,NA
127627-1,87,NA
127636-1,129,NA
127640-1,115,562
127641-1,132,NA
127647-1,162,80867
127651-1,61,NA
127657-1,132,NA
127658-1,78,NA
127661-1,79,NA
127673-1,67,NA
127674-1,97,NA
127675-1,118,NA
127676-1,170,NA
127678-1,160,NA
127681-1,163,NA
127687-1,141,NA
127691-1,129,NA
127692-1,95,NA
127697-1,145,NA
127698-1,127,NA
127699-1,62,105560
127712-1,170,1747
127725-1,114,NA
127728-1,135,NA
127729-1,142,NA
127731-1,157,562
127735-1,133,NA
127736-1,165,NA
127738-1,152,NA
127739-1,107,NA
127741-1,126,NA
127755-1,126,NA
127756-1,135,NA
127757-1,74,NA
127758-1,107,NA
127763-1,137,NA
127768-1,105,NA
127785-1,142,NA
127792-1,120,NA
127799-1,162,NA
127800-1,169,NA
127805-1,68,NA
127807-1,159,NA
127815-1,117,562
127817-1,123,NA
127818-1,130,NA
127821-1,130,NA
127824-1,133,294
127829-1,156,NA
127837-1,132,NA
127839-1,134,37326
127844-1,99,NA
127849-1,84,NA
127850-1,159,NA
127854-1,152,NA
127865-1,60,NA
127873-1,154,NA
127878-1,163,NA
127889-1,155,NA
127894-1,129,NA
127903-1,126,28095
127905-1,162,1747
127909-1,133,NA
127911-1,120,NA
127915-1,92,NA
127919-1,131,NA
127931-1,113,NA
127935-1,62,NA
127945-1,128,NA
127949-1,136,NA
127953-1,111,NA
127954-1,143,NA
127962-1,126,NA
127978-1,164,NA
127986-1,129,NA
127990-1,126,562
127996-1,66,NA
127997-1,132,NA
128001-1,117,NA
128009-1,109,NA
128011-1,160,NA
128014-1,89,NA
128015-1,162,NA
128019-1,127,NA
128032-1,150,NA
128034-1,77,562
128038-1,133,NA
128044-1,166,NA
128051-1,66,NA
128055-1,125,NA
128062-1,133,NA
128074-1,70,NA
128086-1,162,NA
128088-1,130,NA
128090-1,131,NA
128094-1,111,NA
128099-1,155,NA
128104-1,170,916
128105-1,129,NA
128108-1,136,NA
128110-1,166,28449
128111-1,130,562
128115-1,167,NA
128121-1,104,NA
128122-1,126,NA
128131-1,139,NA
128135-1,163,NA
128143-1,77,NA
128148-1,151,484
128149-1,136,NA
128150-1,164,1097668
128154-1,101,NA
128165-1,153,NA
128169-1,130,NA
128170-1,131,NA
128171-1,142,40214
128190-1,165,562
128195-1,80,562
128200-1,145,NA
128201-1,170,1313
128203-1,80,NA
128207-1,132,NA
128210-1,170,NA
128211-1,168,NA
128213-1,131,NA
128215-1,143,1747
128223-1,148,NA
128227-1,141,NA
128245-1,139,NA
128252-1,124,NA
128263-1,124,1747
128264-1,148,NA
128269-1,145,NA
128271-1,126,NA
128278-1,141,NA
128284-1,128,NA
128285-1,164,NA
128290-1,155,NA
128291-1,155,NA
128294-1,137,NA
128298-1,129,NA
128299-1,99,NA
128304-1,77,NA
128310-1,142,NA
128311-1,135,NA
128315-1,129,NA
128319-1,141,NA
128320-1,156,NA
128322-1,129,NA
128331-1,93,NA
128335-1,128,NA
128337-1,158,28901
128339-1,132,NA
128343-1,139,NA
128352-1,122,NA
128353-1,80,NA
128356-1,134,NA
128364-1,153,NA
128365-1,134,NA
128366-1,101,NA
128375-1,72,NA
128376-1,148,NA
128377-1,71,NA
128380-1,138,NA
128391-1,132,NA
128398-1,145,1747
128402-1,93,NA
128406-1,122,NA
128411-1,131,1747
128412-1,170,NA
128413-1,159,NA
128418-1,109,NA
128419-1,80,NA
128434-1,136,NA
128439-1,127,NA
128442-1,164,NA
128443-1,132,NA
128451-1,148,NA
128455-1,103,NA
128464-1,149,562
128467-1,118,NA
128475-1,148,NA
128479-1,164,NA
128482-1,167,NA
128485-1,122,152480
128497-1,90,NA
128502-1,79,NA
128507-1,146,NA
128510-1,93,NA
128521-1,132,NA
128558-1,72,NA
128561-1,142,NA
128570-1,85,NA
128571-1,170,NA
128575-1,170,NA
128591-1,131,NA
128594-1,147,NA
128599-1,155,NA
128602-1,83,NA
128609-1,170,1747
128628-1,132,NA
128630-1,164,NA
128635-1,158,621
128636-1,91,NA
128637-1,120,NA
128639-1,164,NA
128642-1,167,NA
128644-1,166,NA
128646-1,138,NA
128647-1,144,1282
128652-1,155,NA
128659-1,125,NA
128663-1,164,148447
128675-1,130,NA
128679-1,161,NA
128681-1,170,NA
128682-1,133,NA
128686-1,163,NA
128693-1,151,NA
128696-1,75,NA
128698-1,145,NA
128699-1,91,NA
128700-1,165,NA
128711-1,131,NA
128714-1,165,NA
128716-1,79,NA
128717-1,84,NA
128720-1,133,NA
128728-1,123,NA
128730-1,98,NA
128746-1,68,NA
128748-1,140,NA
128751-1,164,NA
128754-1,134,NA
128756-1,150,NA
128765-1,151,NA
128773-1,127,28199
128785-1,105,NA
128788-1,114,NA
128791-1,156,NA
128792-1,123,NA
128794-1,111,28450
128801-1,158,NA
128802-1,151,NA
128808-1,163,NA
128813-1,155,484
128814-1,162,NA
128816-1,60,NA
128820-1,150,NA
128824-1,117,NA
128828-1,170,NA
128832-1,111,NA
128835-1,89,NA
128838-1,170,NA
128839-1,107,NA
128844-1,170,NA
128847-1,170,NA
128856-1,131,NA
128857-1,80,562
128859-1,112,NA
128862-1,143,NA
128869-1,86,NA
128871-1,120,NA
128879-1,152,NA
128880-1,110,1747
128887-1,81,NA
128897-1,128,NA
128899-1,146,NA
128907-1,167,1747
128909-1,170,470
128911-1,158,NA
128913-1,113,NA
128919-1,88,NA
128920-1,63,NA
128932-1,127,NA
128934-1,60,NA
128936-1,97,NA
128941-1,107,28447
128947-1,134,NA
128948-1,147,NA
128952-1,116,NA
128955-1,117,NA
128961-1,88,NA
128968-1,128,NA
128973-1,132,NA
128979-1,97,NA
128982-1,156,NA
128986-1,65,562
128989-1,126,1747
128996-1,103,NA
128998-1,105,NA
129010-1,157,NA
129013-1,124,NA
129015-1,115,NA
129018-1,75,NA
129022-1,149,NA
129023-1,108,NA
129026-1,151,NA
129037-1,87,NA
129039-1,92,NA
129044-1,151,NA
129048-1,123,NA
129052-1,123,NA
129053-1,101,NA
129060-1,140,1747
129061-1,87,NA
129064-1,89,487
129066-1,136,NA
129075-1,90,NA
129077-1,130,114
129078-1,119,NA
129079-1,136,NA
129084-1,130,NA
129087-1,133,NA
129088-1,150,NA
129091-1,120,562
129098-1,127,NA
129100-1,137,NA
129101-1,156,NA
129104-1,133,NA
129108-1,142,NA
129110-1,164,NA
129113-1,138,NA
129115-1,128,NA
129124-1,126,NA
129129-1,117,NA
129133-1,84,NA
129143-1,152,NA
129144-1,165,NA
129148-1,130,NA
129149-1,148,NA
129152-1,90,NA
129157-1,121,562
129160-1,148,NA
129165-1,128,1270
129168-1,150,NA
129174-1,130,NA
129181-1,72,NA
129186-1,153,NA
129192-1,139,NA
129194-1,138,NA
129197-1,93,NA
129202-1,163,NA
129213-1,157,NA
129214-1,128,1888
129220-1,92,NA
129221-1,143,NA
129222-1,132,NA
129225-1,151,39491
129230-1,164,NA
129232-1,149,NA
129233-1,155,NA
129234-1,123,NA
129238-1,138,NA
129239-1,142,NA
129243-1,119,NA
129252-1,170,179636
129265-1,147,NA
129266-1,149,1747
129267-1,108,NA
129274-1,135,NA
129279-1,114,NA
129285-1,146,484
129288-1,169,NA
129294-1,125,562
129297-1,129,NA
129298-1,134,28450
129302-1,152,NA
129303-1,170,NA
129304-1,136,NA
129305-1,115,NA
129309-1,159,NA
129312-1,164,NA
129318-1,116,NA
129319-1,162,NA
129327-1,88,NA
129329-1,131,NA
129337-1,82,562
129341-1,150,NA
129347-1,131,NA
129350-1,124,NA
129352-1,117,80869
129353-1,130,NA
129366-1,155,562
129368-1,156,NA
129378-1,123,NA
129380-1,159,NA
129388-1,135,NA
129391-1,111,NA
129397-1,138,NA
129402-1,97,NA
129407-1,124,NA
129411-1,71,NA
129412-1,71,NA
129413-1,137,40324
129421-1,159,1747
129422-1,69,NA
129432-1,132,NA
129436-1,124,NA
129439-1,156,562
129440-1,125,NA
129447-1,158,NA
129453-1,148,NA
129454-1,144,NA
129458-1,145,1747
129459-1,170,NA
129460-1,122,NA
129470-1,80,NA
129472-1,125,NA
129476-1,170,NA
129481-1,170,NA
129482-1,124,NA
129486-1,170,NA
129487-1,121,NA
129488-1,80,1747
129491-1,120,NA
129493-1,132,NA
129495-1,170,NA
129497-1,156,28901
129502-1,122,NA
129505-1,170,NA
129507-1,61,NA
129510-1,135,NA
129520-1,131,NA
129524-1,121,NA
129525-1,151,1747
129527-1,135,NA
129532-1,147,NA
129534-1,78,NA
129538-1,130,562
129551-1,112,NA
129554-1,148,NA
129562-1,118,NA
129564-1,147,NA
129572-1,170,NA
129573-1,142,NA
129575-1,130,NA
129578-1,60,NA
129589-1,103,NA
129592-1,119,NA
129595-1,131,NA
129597-1,114,NA
129598-1,142,562
129599-1,151,1282
129609-1,159,NA
129613-1,109,NA
129615-1,95,NA
129618-1,133,NA
129624-1,134,NA
129627-1,79,NA
129628-1,127,NA
129631-1,88,NA
129632-1,128,NA
129635-1,168,NA
129639-1,135,NA
129642-1,139,NA
129646-1,67,NA
129647-1,147,562
129648-1,74,NA
129656-1,75,NA
129663-1,99,NA
129668-1,154,NA
129669-1,127,NA
129670-1,132,NA
129677-1,158,NA
129694-1,130,NA
129697-1,126,NA
129698-1,78,562
129701-1,90,NA
129702-1,118,NA
129711-1,110,NA
129716-1,158,60890
129722-1,138,NA
129724-1,108,NA
129734-1,126,NA
129735-1,142,NA
129739-1,136,NA
129745-1,152,NA
129750-1,144,NA
129757-1,105,NA
129765-1,166,NA
129774-1,129,292
129782-1,154,NA
129784-1,74,NA
129795-1,129,NA
129797-1,125,NA
129802-1,102,NA
129809-1,150,NA
129811-1,152,NA
129812-1,145,NA
129814-1,143,562
129820-1,70,44255
129825-1,138,NA
129831-1,81,NA
129835-1,156,NA
129839-1,126,NA
129840-1,131,NA
129843-1,139,1747
129845-1,100,NA
129846-1,133,NA
129848-1,162,192
129850-1,102,NA
129855-1,161,NA
129856-1,137,NA
129859-1,166,NA
129866-1,149,119219
129868-1,106,632
129871-1,129,NA
129874-1,146,1747
129875-1,162,NA
129880-1,147,NA
129881-1,65,NA
129883-1,162,NA
129884-1,161,NA
129890-1,142,NA
129907-1,116,NA
129918-1,151,NA
129923-1,159,NA
129924-1,119,NA
129928-1,83,NA
129930-1,91,NA
129942-1,127,28450
129944-1,133,NA
129945-1,133,40324
129951-1,170,562
129954-1,116,NA
129958-1,164,NA
129959-1,66,NA
129967-1,124,NA
129971-1,167,NA
129972-1,170,NA
129974-1,137,NA
129975-1,71,NA
129976-1,133,NA
129978-1,108,NA
129979-1,153,NA
129981-1,130,NA
129988-1,140,NA
129993-1,170,NA
129996-1,93,NA
129997-1,150,NA
130005-1,134,NA
130008-1,91,NA
130010-1,145,NA
130018-1,123,562
130025-1,93,NA
130026-1,156,NA
130028-1,80,NA
130038-1,122,NA
130039-1,120,NA
130040-1,145,NA
130043-1,160,NA
130044-1,127,562
130051-1,115,NA
130053-1,104,NA
130055-1,65,1747
130057-1,129,NA
130063-1,65,NA
130072-1,146,NA
130074-1,129,NA
130078-1,145,NA
130079-1,170,562
130083-1,158,NA
130088-1,91,NA
130091-1,129,NA
130098-1,150,NA
130100-1,138,NA
130101-1,106,NA
130114-1,153,NA
130126-1,75,NA
130147-1,138,NA
130153-1,159,NA
130159-1,77,NA
130160-1,75,NA
130162-1,136,NA
130165-1,135,NA
130168-1,125,NA
130179-1,104,NA
130183-1,95,NA
130184-1,114,NA
130186-1,134,303
130189-1,137,NA
130197-1,121,NA
130205-1,127,NA
130210-1,127,NA
130216-1,126,NA
130219-1,60,NA
130222-1,145,257758
130225-1,65,NA
130226-1,162,NA
130247-1,95,562
130248-1,102,NA
130249-1,159,NA
130252-1,170,NA
130258-1,142,NA
130259-1,163,NA
130262-1,64,NA
130271-1,100,NA
130275-1,130,NA
130283-1,105,NA
130284-1,134,NA
130287-1,117,NA
130296-1,128,NA
130298-1,161,NA
130299-1,158,NA
130300-1,118,NA
130303-1,137,NA
130309-1,123,NA
130315-1,88,NA
130316-1,169,1270
130317-1,170,NA
130318-1,138,NA
130320-1,144,NA
130323-1,74,NA
130324-1,149,NA
130329-1,160,NA
130333-1,170,1747
130337-1,79,562
130341-1,170,562
130344-1,162,NA
130345-1,166,NA
130348-1,153,NA
130360-1,103,NA
130362-1,82,NA
130365-1,154,NA
130367-1,107,NA
130368-1,143,NA
130369-1,150,NA
130370-1,130,NA
130371-1,92,NA
130383-1,155,NA
130386-1,168,NA
130390-1,123,NA
130393-1,130,562
130394-1,130,NA
130395-1,148,NA
130396-1,129,1747
130399-1,134,NA
130401-1,117,NA
130403-1,129,NA
130407-1,135,NA
130411-1,158,NA
130414-1,161,NA
130433-1,152,NA
130434-1,155,NA
130437-1,152,NA
130438-1,134,NA
130439-1,67,NA
130443-1,165,NA
130446-1,132,NA
130453-1,170,NA
130457-1,170,NA
130460-1,125,511062
130462-1,168,NA
130465-1,82,NA
130470-1,128,624
130471-1,155,72556
130472-1,123,NA
130480-1,112,NA
130481-1,60,NA
130489-1,76,NA
130495-1,136,NA
130496-1,92,NA
130500-1,134,NA
130504-1,130,NA
130512-1,134,NA
130513-1,164,562
130514-1,126,114
130516-1,115,NA
130524-1,126,NA
130528-1,122,NA
130530-1,145,NA
130534-1,111,NA
130536-1,101,NA
130539-1,87,NA
130547-1,136,NA
130550-1,110,NA
130551-1,124,NA
130557-1,163,NA
130561-1,156,NA
130577-1,151,NA
130580-1,151,NA
130583-1,116,NA
130584-1,82,NA
130585-1,62,NA
130587-1,170,NA
130589-1,163,NA
130592-1,148,NA
130597-1,94,NA
130602-1,129,NA
130607-1,103,NA
130611-1,144,NA
130613-1,108,NA
130621-1,158,53413
130628-1,108,NA
130630-1,89,NA
130633-1,101,NA
130639-1,128,NA
130640-1,66,NA
130641-1,117,NA
130642-1,131,NA
130645-1,90,NA
130651-1,111,NA
130659-1,123,NA
130661-1,89,NA
130663-1,131,NA
130667-1,70,NA
130668-1,134,NA
130678-1,99,NA
130680-1,111,NA
130683-1,60,NA
130685-1,117,NA
130687-1,157,562
130709-1,126,NA
130710-1,84,NA
130721-1,157,NA
130726-1,129,NA
130727-1,139,158899
130733-1,128,NA
130737-1,168,NA
130743-1,157,NA
130745-1,170,NA
130746-1,89,NA
130747-1,134,NA
130755-1,104,NA
130756-1,151,NA
130761-1,169,29388
